설치개수,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자
1,경기도 성남시 수정구 탄리로95번길 7-17,경기도 성남시 수정구 태평동 3558번지,37.44361034,127.1349812,2018.8.16
1,경기도 성남시 수정구 탄리로95번길 7-9,경기도 성남시 수정구 태평동 3556번지,37.44406976,127.1349647,2018.8.16
1,경기도 성남시 수정구 탄리로85번길 4,경기도 성남시 수정구 태평동 3544-2번지,37.44355744,127.1351401,2018.8.16
1,경기도 성남시 수정구 탄리로85번길 7,경기도 성남시 수정구 태평동 3539번지 롯데빌리지,37.4433655,127.1347693,2018.8.16
1,경기도 성남시 수정구 모란로115번길 11,경기도 성남시 수정구 태평동 7164-7번지 동양하우스,37.44259096,127.1250142,2018.8.16
1,경기도 성남시 수정구 모란로 109,경기도 성남시 수정구 태평동 7169번지 신우정맨션,37.44289255,127.125587,2018.8.16
1,경기도 성남시 수정구 모란로115번길 17-2,경기도 성남시 수정구 태평동 7179-4번지,37.44205095,127.1250996,2018.8.16
1,경기도 성남시 수정구 모란로115번길 21,경기도 성남시 수정구 태평동 7192-4번지,37.4417346,127.1249676,2018.8.16
1,경기도 성남시 수정구 모란로115번길 5,경기도 성남시 수정구 태평동 7164-6번지 동양하우스,37.44300684,127.1252015,2018.8.16
1,경기도 성남시 수정구 모란로 107,경기도 성남시 수정구 태평동 7168-4번지,37.44254183,127.1256815,2018.8.16
1,경기도 성남시 수정구 태평동 7164,경기도 성남시 수정구 태평동 7164번지,37.4430549,127.1256077,2018.8.16
1,경기도 성남시 수정구 태평동 7098-1,경기도 성남시 수정구 태평동 7098-1번지,37.44467017,127.1247075,2018.8.16
1,경기도 성남시 수정구 태평동 7109,경기도 성남시 수정구 태평동 7109번지,37.44384819,127.125655,2018.8.16
1,경기도 성남시 수정구 태평동 7184,경기도 성남시 수정구 태평동 7184번지,37.44149685,127.1257162,2018.8.16
1,경기도 성남시 수정구 남문로113번길 5,경기도 성남시 수정구 태평동 2610번지,37.44789253,127.1389781,2018.8.16
1,경기도 성남시 수정구 남문로115번길 14-2,경기도 성남시 수정구 태평동 2560번지,37.448838,127.1388881,2018.8.16
1,경기도 성남시 수정구 남문로115번길 8-2,경기도 성남시 수정구 태평동 2567번지,37.44827235,127.1391659,2018.8.16
1,경기도 성남시 수정구 수정로171번길 21-13,경기도 성남시 수정구 태평동 3337-2번지,37.44446443,127.1371865,2018.8.16
1,경기도 성남시 수정구 수정로153번길 22-4,경기도 성남시 수정구 태평동 3342-1번지,37.44430763,127.136691,2018.8.16
1,경기도 성남시 수정구 탄리로96번길 24,경기도 성남시 수정구 태평동 3313번지 금호빌라,37.44493583,127.1375766,2018.8.16
1,경기도 성남시 수정구 태평동 3182,경기도 성남시 수정구 태평동 3182번지,37.44584481,127.1349556,2018.8.16
1,경기도 성남시 수정구 탄리로 104-5,경기도 성남시 수정구 태평동 3185-5번지 현대빌라,37.44536033,127.1352437,2018.8.16
1,경기도 성남시 수정구 태평동 3203,경기도 성남시 수정구 태평동 3203번지 동광아트빌라,37.44623389,127.1351771,2018.8.16
1,경기도 성남시 수정구 탄리로96번길 1,경기도 성남시 수정구 태평동 3200번지,37.44447736,127.1352538,2018.8.16
1,경기도 성남시 수정구 탄리로 106,경기도 성남시 수정구 태평동 3191번지,37.44528561,127.1348829,2018.8.16
1,경기도 성남시 수정구 남문로74번길 4,경기도 성남시 수정구 태평동 3178번지,37.44606047,127.134874,2018.8.16
1,경기도 성남시 수정구 탄리로96번길 7-1,경기도 성남시 수정구 태평동 3227번지,37.44466234,127.1359072,2018.8.16
1,경기도 성남시 수정구 남문로78번길 9,경기도 성남시 수정구 태평동 3244번지,37.4457523,127.1358607,2018.8.16
1,경기도 성남시 수정구 남문로82번길 8,경기도 성남시 수정구 태평동 3246번지,37.44598722,127.1359485,2018.8.16
1,경기도 성남시 수정구 남문로82번길 16,경기도 성남시 수정구 태평동 3230번지,37.44525088,127.136296,2018.8.16
1,경기도 성남시 수정구 남문로86번길 20,경기도 성남시 수정구 태평동 3264번지 가원하이빌,37.44500264,127.1368526,2018.8.16
1,경기도 성남시 수정구 남문로86번길 18-1,경기도 성남시 수정구 태평동 3261-4번지,37.4452183,127.136771,2018.8.16
1,경기도 성남시 수정구 남문로86번길 2,경기도 성남시 수정구 태평동 3253번지,37.44652938,127.136157,2018.8.16
1,경기도 성남시 수정구 남문로82번길 5,경기도 성남시 수정구 태평동 3255번지,37.44618676,127.136127,2018.8.16
1,경기도 성남시 수정구 모란로 128-1,경기도 성남시 수정구 태평동 6657번지,37.44442799,127.1260777,2018.8.16
1,경기도 성남시 수정구 모란로132번길 9,경기도 성남시 수정구 태평동 6649번지,37.44398793,127.126275,2018.8.16
1,경기도 성남시 수정구 제일로123번길 9,경기도 성남시 수정구 수진동 4347번지,37.43621449,127.1327836,2018.8.16
1,경기도 성남시 수정구 논골로24번길 46,경기도 성남시 수정구 양지동 309번지,37.45941952,127.1631714,2018.8.16
1,경기도 성남시 수정구 성남대로1210번길 16-10,경기도 성남시 수정구 수진동 3799번지,37.43768074,127.1299869,2018.8.16
1,경기도 성남시 수정구 수정남로56번길 9,경기도 성남시 수정구 수진동 336번지,37.44005604,127.1344232,2018.8.16
1,경기도 성남시 수정구 산성대로255번길 21,경기도 성남시 수정구 신흥동 3866번지,37.44198593,127.1445605,2018.8.16
1,경기도 성남시 수정구 신흥동 51-3,경기도 성남시 수정구 신흥동 51-3번지,37.44930432,127.1447938,2018.8.16
1,경기도 성남시 수정구 오야남로14번길 24,경기도 성남시 수정구 오야동 300-1번지,37.45362676,127.1030378,2018.8.16
1,경기도 성남시 수정구 제일로123번길 9,경기도 성남시 수정구 수진동 4347번지,37.43621449,127.1327836,2018.8.16
1,경기도 성남시 수정구 모란로138번길 8,경기도 성남시 수정구 태평동 6636번지,37.44475402,127.1263,2018.8.16
1,경기도 성남시 수정구 모란로138번길 10,경기도 성남시 수정구 태평동 6634번지,37.44458291,127.1263133,2018.8.16
1,경기도 성남시 수정구 모란로138번길 12-2,경기도 성남시 수정구 태평동 6630번지,37.44423161,127.1263286,2018.8.16
1,경기도 성남시 수정구 모란로138번길 14,경기도 성남시 수정구 태평동 6629번지,37.44415953,127.1263295,2018.8.16
1,경기도 성남시 수정구 수정로 23,경기도 성남시 수정구 태평동 7273-1번지,37.43992699,127.123011,2018.8.16
1,경기도 성남시 수정구 수정로25번길 10,경기도 성남시 수정구 태평동 7263-8번지,37.43995054,127.1237566,2018.8.16
1,경기도 성남시 수정구 수정로25번길 14,경기도 성남시 수정구 태평동 7263-4번지,37.44000769,127.1241741,2018.8.16
1,경기도 성남시 수정구 성남대로1250번길 5-1,경기도 성남시 수정구 태평동 6151-33번지,37.4416495,127.1280877,2018.8.16
1,경기도 성남시 수정구 성남대로1250번길 9-6,경기도 성남시 수정구 태평동 6151-14번지,37.44198619,127.1285358,2018.8.16
1,경기도 성남시 수정구 수정로87번길 21-1,경기도 성남시 수정구 태평동 6155-1번지,37.442208,127.1292904,2018.8.16
1,경기도 성남시 수정구 심곡로45번길 19,경기도 성남시 수정구 심곡동 363-4번지,37.44989976,127.0987422,2018.8.16
1,경기도 성남시 수정구 신흥동 81-3,경기도 성남시 수정구 신흥동 81-3번지,37.44980022,127.1423469,2018.8.16
1,경기도 성남시 수정구 금토동 64,경기도 성남시 수정구 금토동 64번지,37.41934607,127.0790436,2018.8.16
1,경기도 성남시 수정구 금토동 64,경기도 성남시 수정구 금토동 64번지,37.41934607,127.0790436,2018.8.16
1,경기도 성남시 수정구 달래내로207번길 44-3,경기도 성남시 수정구 금토동 63번지,37.41897895,127.0793418,2018.8.16
1,경기도 성남시 수정구 달래내로207번길 44-3,경기도 성남시 수정구 금토동 63번지,37.41897895,127.0793418,2018.8.16
1,경기도 성남시 수정구 금토동 91,경기도 성남시 수정구 금토동 91번지,37.41808315,127.0800193,2018.8.16
1,경기도 성남시 수정구 수정로356번길 30-2,경기도 성남시 수정구 산성동 980번지,37.4549425,127.1532182,2018.8.16
1,경기도 성남시 수정구 수정북로 96-1,경기도 성남시 수정구 태평동 7288-31번지 수정맨션,37.44409788,127.1400612,2018.8.16
1,경기도 성남시 수정구 수정북로 94,경기도 성남시 수정구 태평동 7288-27번지 수정맨션,37.44400557,127.1397571,2018.8.16
1,경기도 성남시 수정구 수정북로 100,경기도 성남시 수정구 태평동 7288-25번지,37.44418119,127.1403654,2018.8.16
1,경기도 성남시 수정구 남문로121번길 2,경기도 성남시 수정구 태평동 2468번지,37.44792736,127.1400514,2018.8.16
1,경기도 성남시 수정구 금토동 382,경기도 성남시 수정구 금토동 382번지,37.40236069,127.0836675,2018.8.16
1,경기도 성남시 수정구 수진동 3998,경기도 성남시 수정구 수진동 3998번지,37.43733823,127.1287478,2018.8.16
1,경기도 성남시 수정구 수정로278번길 3-6,경기도 성남시 수정구 신흥동 956번지,37.44952565,127.1467465,2018.8.16
1,경기도 성남시 수정구 수정로188번길 24,경기도 성남시 수정구 신흥동 4936번지,37.44167545,127.1415015,2018.8.16
1,경기도 성남시 수정구 수정로188번길 24,경기도 성남시 수정구 신흥동 4936번지,37.44167545,127.1415015,2018.8.16
1,경기도 성남시 수정구 탄리로16번길 9-19,경기도 성남시 수정구 신흥동 6644번지,37.43952844,127.1399213,2018.8.16
1,경기도 성남시 수정구 신촌로 7,경기도 성남시 수정구 신촌동 114-22번지,37.45975311,127.1064914,2018.8.16
1,경기도 성남시 수정구 수정남로16번길 24,경기도 성남시 수정구 수진동 3718번지,37.43755933,127.1306324,2018.8.16
1,경기도 성남시 수정구 수진동 271,경기도 성남시 수정구 수진동 271번지,37.44050993,127.1336495,2018.8.16
1,경기도 성남시 수정구 수진동 2317,경기도 성남시 수정구 수진동 2317번지,37.43749175,127.138645,2018.8.16
1,경기도 성남시 수정구 태평동 3783,경기도 성남시 수정구 태평동 3783번지,37.44515418,127.1341611,2018.8.16
1,경기도 성남시 수정구 남문로119번길 7-2,경기도 성남시 수정구 태평동 2516번지,37.44836433,127.1394248,2018.8.16
1,경기도 성남시 수정구 남문로119번길 11-1,경기도 성남시 수정구 태평동 2522번지,37.44872358,127.1392624,2018.8.16
1,경기도 성남시 수정구 남문로117번길 7-2,경기도 성남시 수정구 태평동 2552번지,37.44829987,127.1392334,2018.8.16
1,경기도 성남시 수정구 남문로117번길 11-1,경기도 성남시 수정구 태평동 2556번지,37.44863209,127.1390713,2018.8.16
1,경기도 성남시 수정구 남문로117번길 13-2,경기도 성남시 수정구 태평동 2559번지,37.4488566,127.138967,2018.8.16
1,경기도 성남시 수정구 금토동 91,경기도 성남시 수정구 금토동 91번지,37.41808315,127.0800193,2018.8.16
1,경기도 성남시 수정구 달래내로207번길 21,경기도 성남시 수정구 금토동 94번지,37.41750084,127.0804557,2018.8.16
1,경기도 성남시 수정구 달래내로207번길 21,경기도 성남시 수정구 금토동 94번지,37.41750084,127.0804557,2018.8.16
1,경기도 성남시 수정구 달래내로207번길 21,경기도 성남시 수정구 금토동 94번지,37.41750084,127.0804557,2018.8.16
1,경기도 성남시 수정구 태평로108번길 11-1,경기도 성남시 수정구 태평동 1558번지,37.45003599,127.1388292,2018.8.16
1,경기도 성남시 수정구 남문로119번길 5-1,경기도 성남시 수정구 태평동 2512번지,37.44813098,127.1395517,2018.8.16
1,경기도 성남시 수정구 시민로256번길 8-1,경기도 성남시 수정구 태평동 1807번지,37.4506682,127.1402687,2018.8.16
1,경기도 성남시 수정구 태평로124번길 12-2,경기도 성남시 수정구 태평동 1811번지,37.45041674,127.1403846,2018.8.16
1,경기도 성남시 수정구 시민로250번길 8,경기도 성남시 수정구 태평동 1816번지,37.4500665,127.1405468,2018.8.16
1,경기도 성남시 수정구 남문로133번길 10,경기도 성남시 수정구 태평동 2244번지,37.44894395,127.1410682,2018.8.16
1,경기도 성남시 수정구 남문로131번길 1,경기도 성남시 수정구 태평동 2294번지,37.44819538,127.140975,2018.8.16
1,경기도 성남시 수정구 수정북로21번길 16,경기도 성남시 수정구 태평동 3705-7번지,37.4430269,127.1315976,2018.8.16
1,경기도 성남시 수정구 남문로39번길 7-1,경기도 성남시 수정구 태평동 4195번지,37.44579774,127.1309893,2018.8.16
1,경기도 성남시 수정구 수정남로68번길 10-2,경기도 성남시 수정구 수진동 539번지,37.44024499,127.1356189,2018.8.16
1,경기도 성남시 수정구 청계산로457번길 14,경기도 성남시 수정구 상적동 190-30번지 청계몽베르,37.43197609,127.0728891,2018.8.16
1,경기도 성남시 수정구 희망로534번길 8-2,경기도 성남시 수정구 산성동 2140번지,37.45133887,127.1520494,2018.8.16
1,경기도 성남시 수정구 수정남로297번길 8,경기도 성남시 수정구 산성동 1375번지,37.45516626,127.1504916,2018.8.16
1,경기도 성남시 수정구 수정남로306번길 17-5,경기도 성남시 수정구 산성동 578번지 성원스위트빌2차,37.45521531,127.1535655,2018.8.16
1,경기도 성남시 수정구 논골로61번길 3,경기도 성남시 수정구 단대동 28-10번지 태양빌라,37.45910463,127.1581562,2018.8.16
1,경기도 성남시 수정구 금토동 376,경기도 성남시 수정구 금토동 376번지,37.40089165,127.0824656,2018.8.16
1,경기도 성남시 수정구 금토동 93-4,경기도 성남시 수정구 금토동 93-4번지,37.4172435,127.0809672,2018.8.16
1,경기도 성남시 수정구 금토동 93-4,경기도 성남시 수정구 금토동 93-4번지,37.4172435,127.0809672,2018.8.16
1,경기도 성남시 수정구 금토동 93-4,경기도 성남시 수정구 금토동 93-4번지,37.4172435,127.0809672,2018.8.16
